source,target
"Recientemente llevé a mi familia -- hacemos estos rather kind of nerdy mathematical trips, que mi familia adora.","Recently I took my family -- we do these rather kind of nerdy mathematical trips, which my family love."
"Así, suddenly, estaba interesado en el human-powered flight, y no -- el modo en que lo approached it, al principio, thinking about formas de hacer los planes, era just like lo habían estado haciendo en England, sin éxito, y me gave it up. Pensé, nah, no hay ninguna forma simple y easy way.","So suddenly, I was interested in human-powered flight -- -- and did not -- the way I approached it, first, thinking about ways to make the planes, was just like they'd been doing in England, and not succeeding, and I gave it up. I figured, nah, there isn't any simple, easy way."
"Yo pulled out esas apples para remind myself de decirles que this is actually probably una historia como la de Newton y la manzana, pero it's a great historia.","I pulled out those apples to remind myself to tell you that this is actually probably a Newton and the apple type story, but it's a great story."
"¿Y saben qué, cuando really believe in yourself y everything about you, lo que sucede es extraordinary.","And you know what, when you really believe in yourself and everything about you, it's extraordinary what happens."
"Bharti seeks to liberar este everyday cliché, como lo llama ella, by exploding it en algo espectacular.","Bharti seeks to liberate this everyday cliche, as she calls it, by exploding it into something spectacular."
Y yo estaba tan humillada y mortificada que immediately ran home to my mother y chastised her por ever letting me wear ese horrible suéter.,And I was so humiliated and mortified that I immediately ran home to my mother and chastised her for ever letting me wear the hideous sweater.
"Damos la libertad de usar all of both of your hands, y pueden usar both of your hands para acercarse o alejarse de un mapa just by pinching.","We are giving you the freedom of using all of both of your hands, so you can actually use both of your hands to zoom into or zoom out of a map just by pinching all present."
"Pero lo más importante que debemos hacer es, yo creo, todos debemos caminar hasta el final de nuestras vidas and turn around, and ask ourselves a most fundamental question.","But the most important thing we must do is, I think, we must all walk to the end of our lives and turn around, and ask ourselves a most fundamental question."
"El paciente pone su brazo fantasma izquierdo, que está apretado y con espasmos, en el lado izquierdo del mirror, y su mano normal en el lado derecho del mirror, y hace la misma posture, la posture del puño apretado y mira inside the mirror ¿y qué experimenta?","And the patient puts his phantom left arm, which is clenched and in spasm, on the left side of the mirror, and the normal hand on the right side of the mirror, and makes the same posture, the clenched posture, and looks inside the mirror. And what does he experience?"
"Yahoo News, el sitio más grande de noticias de Internet, is now personalized -- distintas personas get different cosas.","Yahoo News, the biggest news site on the Internet, is now personalized -- different people get different things."
"Según afirma la estudiosa Karen Armstrong, la gente quiere ser religious, says scholar Karen Armstrong; we should actuar para contribuir a que la religión se convierta en a force for harmony. Solicita a la TED community to help build a Charter for Compassion -- to restore the Golden Rule as the central global religious doctrine.","People want to be religious, says scholar Karen Armstrong; we should help make religion a force for harmony. She asks the TED community to help build a Charter for Compassion -- to restore the Golden Rule as the central global religious doctrine."
"Y esto es parte de what life is, pero no es all of what life is.","And so this is part of what life is, but it's not all of what life is."
"Me llevó de lugares como Chile -- the Atacama Desert in Chile -- a Siberia, a minas subterráneas, in the Japanese Alps, in Northern America, all the way to Antarctica and even to the South Pole.","So it took me from places like Chile -- the Atacama Desert in Chile -- to Siberia, to underground mines in the Japanese Alps, in Northern America, all the way to Antarctica and even to the South Pole."
"Todos se quedaron stuck at that $3.50-an-hour job, y it turned out to be un desastre.","So everybody got stuck at that $3.50-an-hour job, and it turned out to be a disaster."
"Obtienen una ganancia, it is theirs to keep, no del jefe para que se las quite.","When they make a profit it is theirs to keep, not for the chief to sequester it from them."
"""Ahí viene un leap in consciousness -- call it intuición or what you will -- y la solución just comes to you, y no sabes de dónde ni por qué.""","There comes a leap in consciousness -- call it intuition or what you will -- and the solution just comes to you, and you don't know from where or why."""
"Pero en mi theme es que en este century, no sólo la ciencia ha changed the world faster than ever, sino que en new and different ways.","But my theme is that in this century, not only has science changed the world faster than ever, but in new and different ways."
"El biólogo Robert Full estudia el amazing gecko, con sus supersticky feet y su tenacious climbing skill. Pero las high-speed footage revelan que la cola del gecko harbors quizás el most surprising talents of all.","Biologist Robert Full studies the amazing gecko, with its supersticky feet and tenacious climbing skill. But high-speed footage reveals that the gecko's tail harbors perhaps the most surprising talents of all."
Y estos paseantes tenían por costumbre mostrar que eran men of leisure by taking una tortuga a pasear y letting the reptil set the pace.,And it was the custom of those flaneurs to show they were men of leisure by taking turtles for walks and letting the reptile set the pace.
"""Esto es fantastic."" And he said to me, ""Bien, ¿tienen Uds. money?"" ""No"", dije. And él respondió, ""That's okay, aún podemos figure it out.""","This is fantastic."" And he said to me, ""Well, do you have money?"" And I said, ""No."" And he said, ""That's okay, we can still figure it out."""
Disfraces de storm trooper. Mapas de Middle Earth -- ese lo hand-drew a mano yo mismo. Ahí está the dodo skeleton folder.,Storm trooper costumes. Maps of Middle Earth -- that's one I hand-drew myself. There's the dodo skeleton folder.
"""Esa Golden Rule les llevaría al transcendent value que denominaba ""ren,"" human-heartedness, que era una transcendent experience en sí.""","And it was -- the Golden Rule would bring them to the transcendent value that he called ""ren,"" human-heartedness, which was a transcendent experience in itself."
"Mi mente teems, jumbles de rostros, voices, impresiones, I live mi vida over, como si me estuviera drowning.","My mind teems, jumbles of faces, voices, impressions, I live my life over, as though I were drowning."
"Entonces, aquí se ve un liver with colon cancer in it, y se ve por el microscopio un lymph node donde ha invadido el cancer.","So, there you see, it's a liver with colon cancer in it, and you see into the microscope a lymph node where cancer has invaded."
"Así que ya es un really large world, en cuanto a la amount of stuff que tiene y that's muy importante.","So it's a really large world already, in terms of the amount of stuff that's there and that's very important."
"Y no ocurrió porque GPHIN found the potencial pandemia de SARS tres meses antes que WHO actually announced it, y por eso pudimos stop the SARS pandemic.","And it didn't occur because GPHIN found the pandemic-to-be of SARS three months before WHO actually announced it, and because of that we were able to stop the SARS pandemic."
Fue una big figure in nuestras vidas y we loved him muchísimo.,"He was a big figure in all of our lives, and we loved him very much."
"""Sólo habla del plot, di lo wonderful que rodarás la film, cómo será la visuals.""","Just talk about plot and say how wonderful you'll shoot the film, what the visuals will be."""
"Está la sustaining innovation que servirá de apoyo a una existing institution o a una organization, y la disruptive innovation que romperá con él, create some different way of hacerlo.","There's sustaining innovation, which will sustain an existing institution or an organization, and disruptive innovation that will break it apart, create some different way of doing it."
"Creo que un world that was run donde half of our países y half of our empresas were run by mujeres, would be un mundo mejor.","I think a world that was run where half of our countries and half of our companies were run by women, would be a better world."
"Pero what's unusual about the Domo de Costa Rica es que, in fact, no es un permanent place.","But what's unusual about the Costa Rica Dome is, in fact, it's not a permanent place."
Y la reading de ese libro me hizo reexamine esa theory porque tengo que explain lo que I mean by eso.,And reading that book made me reexamine that theory because I need to explain what I mean by that.
"""La importancia de esto es que es... Me empezáis a parecer preocupados, porque pensáis que es un organismo lento y torpe, pero what the United Nations can do is give us some neutrality, para que no se vea como una iniciativa occidental o cristiana, sino como una que procede, por así decirlo, from the United Nations, del mundo, y nos ayudaría con the sort of bureaucracy of this.""","The importance of this is that this is -- I can see some of you starting to look worried, because you think it's a slow and cumbersome body -- but what the United Nations can do is give us some neutrality, so that this isn't seen as a Western or a Christian initiative, but that it's coming, as it were, from the United Nations, from the world -- who would help with the sort of bureaucracy of this."
"Y nos fuimos y me juré a mí misma, never, ever going to have to beg for anything en mi vida.","And we left, and I swore to myself, and I was like, ""I'm never, ever going to have to beg for anything in my life."""
"Entonces podemos design the future si escogemos what kind of things we want to have happen y lo que no suceda, y steer us hacía un lower-risk place.","So we can design the future if we choose what kind of things we want to have happen and not have happen, and steer us to a lower-risk place."
"En el mundo, muchos kids no pueden ir a la escuela because tienen que ir a beg y find a meal.",Many kids in the world can't go to school because they have to go beg and find a meal.
"Yo traté de emulate him, pero me di cuenta que es muy difícil to make good mistakes.","I tried to emulate him, but I realized it is very difficult to make good mistakes."""
"""Cero ongoing communication costs. Altamente scalable; puedes just keep adding them, y como con Katrina, puedes keep subtracting them -- mientras existan algunos, podemos still communicate.""","Zero ongoing communication costs. Highly scalable; you can just keep adding them, and as in Katrina, you can keep subtracting them -- as long as there's some, we can still communicate."
"La industria del petróleo es como un huge, gigantic octopus de economía e finance y todo lo demás, pero realmente lo vemos en very moral terms.","The oil industry is like a huge, gigantic octopus of engineering and finance and everything else, but we actually see it in very moral terms."
"Está claro, si las civil society organizations quieren play that role, tienen que grow into esta responsabilidad.","Of course, if civil society organizations want to play that role, they have to grow into this responsibility."
"Cuando uno involucra a la matemática, los problemas que soluciona sólo por valor estético o para create something beautiful, turn around y turn out to have an application in the real world.","When you get math involved, problems that you solve for aesthetic value only, or to create something beautiful, turn around and turn out to have an application in the real world."
"En Estados Unidos, 55 percent de los bebés tienen una deep two-way conversation con la mamá y aprenden models de cómo relate to other people.","In the United States, 55 percent of babies have a deep two-way conversation with Mom and they learn models to how to relate to other people."
"Filtrar the ocean for plastic está muy por encima de los presupuestos de cualquier país y it might kill untold amounts de sea life, sin precedentes, in the process.",Straining the ocean for plastic would be beyond the budget of any country and it might kill untold amounts of sea life in the process.
"Pero lo que pasó fue que tenía que estar on medication that, at that time -- Diflucan, which in the States is used for yeast infections, costaba 30 dollars a pill.","But what happened was that he had to be on medication that, at that time -- Diflucan, which in the States is used for yeast infections -- cost 30 dollars a pill."
Así que una manera de buscarlas es to build detectors that sean extremadamente sensibles to a dark matter particle y la golpeen.,So one way to look for them is to build detectors that are extremely sensitive to a dark matter particle coming through and bumping it.
"Mi amiga Justine kinda took mi amiga Kelly, y now they're being mean conmigo.","Girl 9: My friend Justine kinda took my friend Kelly, and now they're being mean to me."
"Pero creo que debemos tener también muy claro que now when we put la transparencia at the center of la política, el mensaje es, que la transparencia es stupid.",But I do believe that we should be also very clear that now when we put the transparency at the center of politics where the message is that transparency is stupid.
"Observen cuando gira otra vez. Ustedes son una audiencia muy brillante ¿de acuerdo? See if you can stop it from happening, aun cuando saben al 100 por ciento la verdad es que -- bam! No lo pueden enmendar. What does that tell you about yourselves? Lo vamos a hacer otra vez. No doubt about it. Vean si pueden evitar que ocurra. No. It's difficult.","Watch it as it rotates back again. And this is a very bright audience, all right? See if you can stop it from happening, even though you know 100 percent it's true that -- bam! You can't undo it. What does that tell you about yourselves? We're going to do it again. No doubt about it. See if you can stop it from happening. No. It's difficult."
"Esto demuestra, yo creo, que small, collective movements of change tal vez puedan move an entity tal como nuestro prison system en la direction of hope.","And so what we see, I think, is that small, collective movements of change can perhaps move an entity such as our own prison system in a direction of hope."
"Ven, usen esta parte, la thinky bit, la slow bit del cerebro... usen eso.","You see, using this bit, the thinky bit, the slow bit of the brain -- using that."
"En este punto entonces, lo que me gustaría emphasize es que en primer lugar, la dark matter y la dark energy son cosas completely different.","Now, so at this point, then, what I want to really emphasize to you, is that, first of all, dark matter and dark energy are completely different things, OK."
"Ahora, to do that - con sus impuestos, thank you - compré all these machines. Hemos hecho una modest proposal a la NSF. Queríamos ser capaces de make anything en any length scale, todo en one place, porque no puedes segregate la fabricación digital por a discipline o por a length scale.","Now, to do that -- with your tax dollars, thank you -- I bought all these machines. We made a modest proposal to the NSF. We wanted to be able to make anything on any length scale, all in one place, because you can't segregate digital fabrication by a discipline or a length scale."
"So, estas son cargas de C4 de tres libras; that's about 10 veces lo que el guy had in sus zapatos.","So, these are three-pound charges of C4; that's about 10 times what the guy had in his shoes."
"Él, como una entre muchas urban admixed populations, es muy emblematico de un mixed parentage, una mixed pigmentation.","He, as one of many urban admixed populations, is very emblematic of a mixed parentage, of a mixed pigmentation."
"Cuando you look at el origami de ADN, pueden see that what it really is, es, aunque piensen that it's complicated, un grupo de double helices que están parallel to each other y que se mantienen together by places donde las cadenas cortas go along one helix y luego jump to another one.","When you look at DNA origami, you can see that what it really is, even though you think it's complicated, is a bunch of double helices that are parallel to each other, and they're held together by places where short strands go along one helix and then jump to another one."
"Pero mucha gente now live to 90 or 100, a menos que shake hands too much or something like that.","But lots of people now live to 90 or 100, unless they shake hands too much or something like that."
"Mi deseo es que este tipo de herramienta pueda show anybody who has an idea un camino para hacer lo que quiere hacer en el mundo y reunir a la gente around them que ya tiene a su alrededor, a la gente que mejor conoce y que lo aman y want to support them, reunirlos para hacerlo realidad.","It's my hope that this kind of tool can show anybody who has an idea a path to go do what they want to do in the world and to gather the people around them that they already have, the people that know them best and that love them and want to support them, to gather them to make this happen."
"And if hay una respuesta parcial, una respuesta mía más completa, es to simply imagine.","And if there is a partial answer, a more complete answer from me, it is to simply imagine."
"Y mañana, I'll be leaving este barco to fly back a Kiribati to continue con la third y final stage de mi row across el Pacífico.","And tomorrow, I'll be leaving this boat to fly back to Kiribati to continue with the third and final stage of my row across the Pacific."
Me hablan de la important new skill of hacer contacto visual mientras you're texting.,People talk to me about the important new skill of making eye contact while you're texting.
"El decidió tomar control del estado, unofficially, and then officially, y luego created this beautiful Región Uno política.","He decided that he's going to take over the state, unofficially, and then officially, and then created this beautiful Region One policy."
"Podria ser más difícil lograr a critical mass de adeptos con la palabra ""atheist"" que con la palabra ""non-theist,"" o alguna otra palabra que no sea confrontativa.","Critical mass may be harder to achieve with the word ""atheist"" than with the word ""non-theist,"" or some other non-confrontational word."
"Y la primera de estas es to connect, es que las relaciones sociales son the most important cornerstones de la vida.","And the first of these is to connect, is that your social relationships are the most important cornerstones of your life."
"Esto es live HIV virus en la facultad de medicina de Harvard, que trabaja junto al U.S. Government en el desarrollo de sterilizing immunity.","This is live HIV virus at Harvard Medical School, who is working with the U.S. Government to develop sterilizing immunity."
"Así que what we did is recogimos algunas muestras -- just as a way of testing -- para probar en los hospitales, trained rats en ellos y see if this works, y nos dijimos: well, podemos llegar a un 89% de sensibilidad, un 86% de especificidad, using varias ratas en fila.","So what we did is we collected some samples -- just as a way of testing -- from hospitals, trained rats on them and see if this works, and wonder, well, we can reach 89 percent sensitivity, 86 percent specificity using multiple rats in a row."
Escuchaba a todos los experts and hablaba con sort of a board of asesores médicos.,I was listening to all the experts and talking to sort of a board of medical advisers.
"Lo que necesitamos es go down into the ocean con la libertad de los animales, and move in este three-dimensional space.","What we need to do is go down into the ocean with the freedom of the animals, and move in this three-dimensional space."
"Y le contesté: ""I'm 28 years old, vivo en hoteles y I'm not married.""","And I said, ""I'm 28 years old, and I live in hotels, and I'm not married."""
"Así que intercambiamos business cards, y nos estuvimos llamando y decidimos start esta organización, Friends of the High Line.","So we exchanged business cards, and we kept calling each other and decided to start this organization, Friends of the High Line."
Pero design a program of treatments specifically for you y help tu cuerpo a guide back to la salud; guide a tu cuerpo back a la salud.,But design a program of treatments specifically for you and help your body guide back to health -- guide your body back to health.
"Y se necesita hacer – de algún modo romper el link between human actions that change climate, y el cambio climático itself. Esto es particularly important porque, of course, mientras podamos adaptarnos al cambio climático – y es important to be honest here – habrá some benefits to climate change.","And you need to deal -- somehow break the link between human actions that change climate, and the climate change itself. And that's particularly important because, of course, while we can adapt to climate change -- and it's important to be honest here, there will be some benefits to climate change."
No nos va a rescatar el hyper-car; no nos van a rescatar los alternative fuels.,We're not going to be rescued by the hyper-car; we're not going to be rescued by alternative fuels.
"Leí un libro de una mujer named Amy Richlin, who is the chair of the Classics department en USC.","I read a book by a woman named Amy Richlin, who is the chair of the Classics department at USC."
"Nosotros, como criaturas extremadamente complex creatures, necesitamos desesperadamente know this story de cómo el universe creates complexity despite the second law y por qué la complejidad means vulnerability y fragility.","Now, we, as extremely complex creatures, desperately need to know this story of how the universe creates complexity despite the second law, and why complexity means vulnerability and fragility."
Esto es lo que college kids are more likely to have. Es el most popular VOIP service en el mundo: es Skype.,This is what college kids are more likely to have. It's the most popular VOIP service in the world: It's Skype.
"Pero al pensar que, cada día, for a city the size of London, hay que producir comida suficiente, transported, bought and sold, cocinarla, comerla y disposed of, y que algo así ha de happen every day for every city on earth, resulta sorprendente que cities get fed at all.","But when you think that every day for a city the size of London, enough food has to be produced, transported, bought and sold, cooked, eaten, disposed of, and that something similar has to happen every day for every city on earth, it's remarkable that cities get fed at all."
"Así que los africanos más emprendedores terminan going to work for government, y eso ha increased las political tensions en nuestros países precisely because dependemos de aid.","So, the most enterprising Africans end up going to work for government, and that has increased the political tensions in our countries precisely because we depend on aid."
"""Esto happens about the same tiempo que they get latched onto cosas like dinosaurios, estas big things in the outside world que están trying to get a grip on.""","This happens about the same time that they get latched onto things like dinosaurs, these big things in the outside world that they're trying to get a grip on."
"""Estoy realmente troubled por eso. Pero anyway -- la basis de lo que quiero share con ustedes today, though, es right back a donde inspire a aquellos que van a ser nuestros great leaders later.""","I'm really troubled by that. But anyway that's -- the basis of the thing that I want to share with you today, though, is that right back to where we inspire people who will be our great leaders later."
"Y uno de los soldiers wrote home, y puso esta sentence: ""La struggle between lo correcto y six dollars al mes y lo incorrecto y 75 dollars al día es una lucha bastante severe.""","And one of the soldiers wrote home, and this is the sentence that he put: ""The struggle between right and six dollars a month and wrong and 75 dollars a day is a rather severe one."""
"Así que, en lugar de substituting plants for animals, our swollen appetites simply se hicieron más grandes, and the most dangerous aspects of them remained inalterados.","So, instead of substituting plants for animals, our swollen appetites simply became larger, and the most dangerous aspects of them remained unchanged."
"""Áreas with un nivel medio de malaria decreases some -- pero doesn't decrease as much. Y las áreas with altos niveles de malaria -- actually, se incrementa un poco, although no es significant.""","Areas with medium levels of malaria it decreases some -- it doesn't decrease as much. And areas with high levels of malaria -- actually, it's increasing a little bit, although that's not significant."
"""Fue un proyecto realmente desafiante para el intelecto, y una vez que alcanzamos esta etapa tuvimos gran confianza de que podíamos intentarlo y hacer otras cosas as well con este approach, de hecho, simulating the body y simulating la parte del nervous system que lo controla.""","It was, academically, quite a challenging project, and once we had reached that stage, we were quite confident that we could try and do other things as well with this approach -- actually simulating the body and simulating that part of the nervous system that controls it."
"""Y nosotros, siendo ahora la élite, parents, bibliotecarios, professionals, whatever it is, podemos tratar de ofrecer lo mejor a aquellos que nos rodean, or as broadly as we can.""","And we, as now the elite, parents, librarians, professionals, whatever it is, a bunch of our activities are, in fact, in trying to get the best we have to offer within reach of those around us, or as broadly as we can."
"Este niño here in the middle of central India -- esto es en un pueblo de Rajastán, donde los niños recorded their own música and then played it back to each other, y, during the proceso, ellos mismos have enjoyed themselves thoroughly.","This boy here in the middle of central India -- this is in a Rajasthan village, where the children recorded their own music and then played it back to each other and in the process, they've enjoyed themselves thoroughly."
No lo tenemos. Y no han habido the kind of investment que nos ayudaría.,But we're not there. And there hasn't been the kind of investment to get us there.
"Y, sin embargo, el tipo de fishing going on today, con pens, con estacas enormes, está really wiping bluefin ecologically off the planeta.","And yet, the type of fishing going on today, with pens, with enormous stakes, is really wiping bluefin ecologically off the planet."
"Durante una vida, through everything, desde la Revolución Cultural y everything afterward, siguió coleccionando, so that ahora tiene más de 8 millones de piezas in his museums que documentan la contemporary Chinese history.","Over a lifetime, through everything, through the Cultural Revolution and everything afterward, he's kept collecting, so that he now has over eight million pieces in his museums documenting contemporary Chinese history."
"Pero si nos vamos al 2029, sí que tendremos the full maturity of these trends, y deben apreciar how many turns of the screw en términos de generations of technology, which are getting faster and faster, tendremos en ese punto.","But if we go to 2029, we really have the full maturity of these trends, and you have to appreciate how many turns of the screw in terms of generations of technology, which are getting faster and faster, we'll have at that point."
"Tiene una pequeña placa al final en la que, you know, each buyer gets their name engraved on it.","There's a little plaque on the end that, you know, each buyer gets their name engraved on it."
"""Y debo decir, antes de seguir con esto, debo pedir a cada uno de you to try and get out pen and paper porque realmente les voy a pedir que me ayuden a look at cómo hacemos esto.""","And I must say, before I go on, I should ask every one of you to try and get out pen and paper because I'm actually going to ask you to help me to look at how we do that."
"Y finalmente, decidí tomar a secondment para unirme a la U.N. en Kosovo, which was then bajo la administración de la ONU.","And eventually, I decided to take a secondment to join the U.N. in Kosovo, which was then under U.N. administration."
"""Y la integración ocurrida quedó grabada en video, que estaría contento de enviarles, para que puedan ver lo que realmente sucedió en vez de my verbalization of it, pero los dos hombres no sólo se juntaron y cambiaron sus creencias y su moral sobre el mundo, sino que trabajaron para promover, for almost four years now, a través de varias mezquitas y sinagogas, la idea de cómo crear la paz. Y él escribió un libro, which is called ""My Jihad, My Way of Peace."" Así que la transformación sí puede pasar.""","And the integration that happened is on a film, which I'll be happy to send you, so you can really see what actually happened instead of my verbalization of it, but the two of them not only came together and changed their beliefs and morals of the world, but they worked together to bring, for almost four years now, through various mosques and synagogues, the idea of how to create peace. And he wrote a book, which is called ""My Jihad, My Way of Peace."" So, transformation can happen."
"Si hago un zoom in al lower Manhattan pueden ver the extent of Nueva York City as it was, justo cuando finalizó the American Revolution.","And if I zoom in to lower Manhattan you can see the extent of New York City as it was, right at the end of the American Revolution."
"""Carbón Capture and Sequestration -- eso es lo que CCS significa -- es probable que se convierta en the killer app que nos posibilitará continuar utilizando fossil fuels in a way that is safe.""",Carbon Capture and Sequestration -- that's what CCS stands for -- is likely to become the killer app that will enable us to continue to use fossil fuels in a way that is safe.
"Esto también es a basis for tener compasión, for comprender nuestro place in the world.","And that too is a basis for having compassion, for understanding our place in the world."
"No pudimos ir a todos los slums, pero intentamos cover tanto como pudimos.","We couldn't go to all the slums, but we tried to cover as much as we could."
"Pero, ante todo, la compasión está comprised of esa capacidad to see clearly la naturaleza del sufrimiento.","But first, compassion is comprised of that capacity to see clearly into the nature of suffering."
"Podría decirse que la expansión del Imperio fue, en realidad, una especie de one long, drawn out militarizado shopping spree, really.","And, in fact, you could say that the expansion of the Empire was really sort of one long, drawn out militarized shopping spree, really."
"Hace 20 años, in a conference Richard y yo were at together, escribí un poema, which seems to me to still hold for me today.","Twenty years ago, in a conference Richard and I were at together, I wrote a poem, which seems to me to still hold for me today."
"Voy a empezar con esto: hace un par de años, an event planner called me porque yo iba a do a speaking event.","So, I'll start with this: a couple years ago, an event planner called me because I was going to do a speaking event."
"Y as they whiz by you, como si lo pasara un little iron Raisinet que sube la colina.","And as they whiz by you, it's like being passed by a little iron Raisinet going up the hill."
"El resultado fue que that simple thing que escribió explained everything que había que saber en la época, sobre el helio líquido y then some.",The thing was that that simple thing that he wrote down explained everything that was known at the time about liquid helium and then some.
"Desafortunadamente, en nuestro agricultural system, we haven't done muy bién in the last three décadas of exporting esas tecnologías around the world.","Unfortunately, in our agricultural system, we haven't done a good job in the last three decades of exporting those technologies around the world."
"Podemos load up todas las neuronas, cada una on to its processor y fire it up, y ver qué pasa.","We can load up all the neurons, each one on to its processor, and fire it up, and see what happens."
"Así que del no entender salen cosas buenas -- de la cual haré a painting of, y luego it will end up en mi trabajo.","So, good things come out of, you know, incomprehension -- -- which I will do a painting of, and then it will end up in my work."
"Bien, a la izquierda pueden see the hand, esa es la big arrow; a la derecha ven el penis y la mano hovering.",Okay. Now on the left you can see the hand -- that's the big arrow -- and the penis on the right. The hand hovering.
"Había fewer meals con home-cooked breads, desserts y soups, dado que all of them could be bought en cualquier tienda.","There were fewer meals with home-cooked breads, desserts and soups, because all of them could be bought at any store."
"¿Qué tal si ante cada situación simplemente pudieran calculate, look at the opciones, measure cuál es better y know qué hacer?","How about this: What if in any situation you could just calculate, look at the choices, measure out which one's better and know what to do?"
Está claro que from the inside estamos doing our best para cambiar our image y it's exploding.,"So clearly, from the inside, we are doing our best to change our image, and it's exploding."
"la gente que believed in el sueño de los Wright brothers trabajó con them with blood, sweat y tears.",The people who believed in the Wright brothers' dream worked with them with blood and sweat and tears.
"Desde mi first dive en sumergible en deep waters, cuando bajé y turned out the lights y vi los fireworks displays, me hice adicta a la bioluminescence.","Since my my first dive in a deep-diving submersible, when I went down and turned out the lights and saw the fireworks displays, I've been a bioluminescence junky."
"No tengo el room para esto en mi house, pero tenía que finish lo que había started.","I don't have the room for this in my house, but I had to finish what I had started."
"Y luego los amigos African-American folks descubrieron que podían utilizar un broken bottle neck, como este -- a nice Merlot works muy bien.","And then African-American folks figured out you could take a broken bottle neck, just like that -- a nice Merlot works very well."
"Y una de las things that I learned es que con el tiempo, particularly los hombres, who used to be non-communicative, se están volviendo more and more comunicativos.","And one of the things that I learned is that over time, particularly men, who used to be non-communicative, are becoming more and more communicative."
"Salí y contraté a un estudiante de Frank Lloyd Wright, el arquitecto, y le pedí que me construyera un world class center en el worst neighborhood de Pittsburgh.","I went out and hired a student of Frank Lloyd Wright, the architect, and I asked him to build me a world class center in the worst neighborhood in Pittsburgh."
"Y luego se subieron al auto, turned the little electronic key, en lugar de la llave real, zipped home en su nueva superhighway, y drove straight into el garage que parece el castillo Tudor.","And then they hopped in it, turned the little electronic key, rather than the real key, zipped home on their new superhighway, and drove straight into a garage that looks like a Tudor castle."
"La otra reason that I don't wear zapatos es por si acaso tengo ganas de acurrucarme e get into the feet of somebody, o estando de verdad en el lugar de otra persona.","The other reason that I don't wear shoes is just in case I really feel like I have to cuddle up and get into the feet of somebody, walking really in somebody else's shoes."
"Y él kind of went, ""Nah. No creo que queramos be bringing a camel.""","And he kind of went, ""Nah. I don't think we want to be bringing a camel."""
"Y quizás la más importante measure del éxito de esto es que siento que mis relaciones son mucho más deeper, richer, stronger.","And perhaps, the most important measure of the success of this is that I feel that my relationships are a lot deeper, richer, stronger."
"Y resultó que never, en all the times que mi papá gave out estas pastillas, the really tiny pill, nadie regresó jamás quejándose de estar sick.","And it turned out that never, in all the times my dad gave out this pill, the really tiny pill, did anyone ever come back still complaining of sickness."
"La ideal central de la oyster-tecture es aprovechar la fuerza biológica de mejillones, eelgrass y oysters, especies que habitan en la bahía y al mismo tiempo canalizar la energía de la gente que vive en la comunidad para hacer el cambio ya.","And the core idea of oyster-tecture is to harness the biological power of mussels, eelgrass and oysters -- species that live in the harbor -- and, at the same time, harness the power of people who live in the community towards making change now."
"Con la combinación de simple, interactive stories y la calidez de la TV set, mi 16-bit Nintendo se volvió more than just an escape.","With the combination of simple, interactive stories and the warmth of the TV set, my simple 16-bit Nintendo became more than just an escape."
"""O están respondiendo a requests and concerns de gobiernos that have no jurisdiction sobre muchos, o la mayoría, de los users and viewers que are interacting with el contenido in question.""","Or they're responding to requests and concerns by governments that have no jurisdiction over many, or most, of the users and viewers who are interacting with the content in question."
"Y si me permiten ascend to metaphorical heights, les recordaré que neural activity es la physical basis -- or so neuroscientists think -- de thoughts, feelings and perceptions.","And if you'll allow me to ascend to metaphorical heights, I will remind you that neural activity is the physical basis -- or so neuroscientists think -- of thoughts, feelings and perceptions."
"Ese cáncer recurred y ella passed away 3 años más tarde de lung cancer, pero recibió 3 años un drug cuyos síntomas eran predominately el acné.","That cancer recurred, and she passed away three years later from lung cancer, but she got three years from a drug whose symptoms predominately were acne."
"CA: Entonces, tú piensas, en five years time, someone podrá comprar esto como parte de a standard computer interface?","CA: So, in your mind, five years time, someone can buy this as part of a standard computer interface?"
y tarda un instante hasta que de hecho -- you realize that this dice algo distinto a lo que normally says.,And it takes you a while until it actually -- you realize that this says something different than what it normally says.
"Es una famous picture; muchos han dicho que it's the picture that saved al año 1968, un año turbulent -- the student riots en París, the height of la Guerra de Vietnam.","A famous picture; many people have said that it's the picture that saved 1968, which was a turbulent year -- the student riots in Paris, the height of the Vietnam War."
"La cuestión es, are we ready to tomar el camino de celebrating ordinary heroes que esperan a que llegue la right situation, para poner heroic imagination into action?","The point is, are we ready to take the path to celebrating ordinary heroes, waiting for the right situation to come along to put heroic imagination into action?"
"Este verano we are starting con los planos de construcción de las two first mountains, in what's going to be la primera carbon-neutral island in Central Asia.","And this summer we are starting the construction documents of the two first mountains, in what's going to be the first carbon-neutral island in Central Asia."
La increíble contribution of los doodles es que engages all four learning modalidades simultaneously con la possibility de an emotional experience.,The incredible contribution of the doodle is that it engages all four learning modalities simultaneously with the possibility of an emotional experience.
Pero no podemos decir que being a single species en el planeta Tierra es la norma.,But it is not to say that being a single species on planet Earth is the norm.
Una theory of biology basada en la natural selection requiere una noción relacional de what are las propiedades de los biological systems.,So a theory of biology based on natural selection requires a relational notion of what are the properties of biological systems.
Y si ellos try to fight us en el sentido tradicional y directo we're going to kick their ass; que es por lo que people don't try to do that any more.,"And if they try to fight us in the traditional, straight-up manner we're going to kick their ass, which is why people don't try to do that any more."
